ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2020-04-30 09:24:23 094m





Relative time;HS4-50(17297).Kladivko;HS4-50(17297).Snimac1;HS4-50(17297).Snimac2
s;V;V;V
0.01731072;-0.0026;-0.0075;0.0081
0.01731584;-0.0025;-0.0075;0.0076
0.01732096;-0.0026;-0.0074;0.0076
0.01732608;-0.0027;-0.0072;0.0078
0.0173312;-0.0026;-0.0071;0.0078
0.01733632;-0.0027;-0.007;0.0081
0.01734144;-0.0028;-0.0069;0.0083
0.01734656;-0.0027;-0.0068;0.0088
0.01735168;-0.0028;-0.0068;0.0086
0.0173568;-0.0029;-0.0067;0.0076
0.01736192;-0.0029;-0.0067;0.0073
0.01736704;-0.0029;-0.0066;0.0073
0.01737216;-0.0029;-0.0066;0.0071
0.01737728;-0.0029;-0.0065;0.0078
0.0173824;-0.003;-0.0064;0.0076
0.01738752;-0.0031;-0.0064;0.0081
0.01739264;-0.0032;-0.0063;0.0076
0.01739776;-0.0032;-0.0062;0.0078
0.01740288;-0.0032;-0.0062;0.0076
0.017408;-0.0033;-0.0061;0.0078
0.01741312;-0.0033;-0.0062;0.0086
0.01741824;-0.0032;-0.0062;0.0076
0.01742336;-0.0033;-0.0061;0.0076
0.01742848;-0.0034;-0.0061;0.0078
0.0174336;-0.0034;-0.006;0.0081
0.01743872;-0.0034;-0.006;0.0073
0.01744384;-0.0033;-0.006;0.0081
0.01744896;-0.0034;-0.006;0.0073
0.01745408;-0.0036;-0.0059;0.0073
0.0174592;-0.0036;-0.0058;0.0073
0.01746432;-0.0036;-0.0058;0.0076
0.01746944;-0.0035;-0.0057;0.0076
0.01747456;-0.0036;-0.0057;0.0078
0.01747968;-0.0036;-0.0057;0.0078
0.0174848;-0.0036;-0.0057;0.0071
0.01748992;-0.0037;-0.0057;0.0081
0.01749504;-0.0037;-0.0056;0.0068
0.01750016;-0.0036;-0.0056;0.0071
0.01750528;-0.0038;-0.0055;0.0078
0.0175104;-0.0038;-0.0055;0.0078
0.01751552;-0.0038;-0.0056;0.0076
0.01752064;-0.0038;-0.0055;0.0073
0.01752576;-0.0038;-0.0054;0.0078
0.01753088;-0.004;-0.0053;0.0071
0.017536;-0.0038;-0.0054;0.0073
0.01754112;-0.0039;-0.0053;0.0078
0.01754624;-0.004;-0.0052;0.0081
0.01755136;-0.004;-0.0051;0.0071
0.01755648;-0.0041;-0.005;0.0076
0.0175616;-0.004;-0.0049;0.0076
0.01756672;-0.004;-0.0049;0.0086
0.01757184;-0.0041;-0.0048;0.0078
0.01757696;-0.0041;-0.0048;0.0071
0.01758208;-0.0041;-0.0047;0.0073
0.0175872;-0.004;-0.0046;0.0073
0.01759232;-0.004;-0.0044;0.0081
0.01759744;-0.0042;-0.0044;0.0076
0.01760256;-0.0041;-0.0043;0.0078
0.01760768;-0.0041;-0.0042;0.0076
0.0176128;-0.0041;-0.0041;0.0078
0.01761792;-0.0041;-0.004;0.0078
0.01762304;-0.0041;-0.0039;0.0078
0.01762816;-0.0041;-0.0039;0.0081
0.01763328;-0.0041;-0.0038;0.0073
0.0176384;-0.0041;-0.0037;0.0071
0.01764352;-0.0042;-0.0035;0.0071
0.01764864;-0.0043;-0.0034;0.0066
0.01765376;-0.0043;-0.0034;0.0066
0.01765888;-0.0043;-0.0033;0.0076
0.017664;-0.0042;-0.0032;0.0078
0.01766912;-0.0043;-0.0031;0.0081
0.01767424;-0.0042;-0.003;0.0073
0.01767936;-0.0042;-0.0029;0.0076
0.01768448;-0.0042;-0.0028;0.0073
0.0176896;-0.0043;-0.0027;0.0073
0.01769472;-0.0042;-0.0027;0.0081
0.01769984;-0.0041;-0.0026;0.0073
0.01770496;-0.0043;-0.0025;0.0076
0.01771008;-0.0044;-0.0025;0.0078
0.0177152;-0.0043;-0.0024;0.0081
0.01772032;-0.0042;-0.0023;0.0073
0.01772544;-0.0042;-0.0023;0.0076
0.01773056;-0.0043;-0.0023;0.0068
0.01773568;-0.0043;-0.0023;0.0073
0.0177408;-0.0043;-0.0022;0.0076
0.01774592;-0.0043;-0.0021;0.0068
0.01775104;-0.0044;-0.0019;0.0073
0.01775616;-0.0044;-0.0017;0.0068
0.01776128;-0.0044;-0.0016;0.0076
0.0177664;-0.0044;-0.0015;0.0078
0.01777152;-0.0044;-0.0015;0.0076
0.01777664;-0.0045;-0.0014;0.0073
0.01778176;-0.0044;-0.0013;0.0073
0.01778688;-0.0044;-0.0012;0.0071
0.017792;-0.0044;-0.0011;0.0076
0.01779712;-0.0045;-0.001;0.0083
0.01780224;-0.0045;-0.00093;0.0076
0.01780736;-0.0045;-0.00082;0.0073
0.01781248;-0.0046;-0.00071;0.0073
0.0178176;-0.0045;-0.0006;0.0081
0.01782272;-0.0045;-0.00054;0.0073
0.01782784;-0.0046;-0.00046;0.0073
0.01783296;-0.0046;-0.00034;0.0076
0.01783808;-0.0046;-0.00023;0.0078
0.0178432;-0.0045;-7.5E-5;0.0083
0.01784832;-0.0046;7.5E-5;0.0088
0.01785344;-0.0045;0.00016;0.0078
0.01785856;-0.0046;0.00021;0.0068
0.01786368;-0.0046;0.0003;0.0078
0.0178688;-0.0046;0.00046;0.0081
0.01787392;-0.0046;0.00064;0.0078
0.01787904;-0.0047;0.0007;0.0078
0.01788416;-0.0048;0.00083;0.0081
0.01788928;-0.0049;0.00099;0.0083
0.0178944;-0.0047;0.0011;0.0071
0.01789952;-0.0047;0.0012;0.0081
0.01790464;-0.0048;0.0012;0.0073
0.01790976;-0.0048;0.0013;0.0076
0.01791488;-0.0048;0.0015;0.0078
0.01792;-0.0048;0.0016;0.0076
0.01792512;-0.0049;0.0017;0.0073
0.01793024;-0.005;0.0018;0.0076
0.01793536;-0.005;0.0019;0.0073
0.01794048;-0.0051;0.0021;0.0078
0.0179456;-0.0051;0.0022;0.0073
0.01795072;-0.0051;0.0024;0.0073
0.01795584;-0.0052;0.0025;0.0073
0.01796096;-0.0052;0.0026;0.0076
0.01796608;-0.0053;0.0027;0.0073
0.0179712;-0.0053;0.0029;0.0078
0.01797632;-0.0054;0.0029;0.0078
0.01798144;-0.0054;0.003;0.0078
0.01798656;-0.0054;0.0031;0.0073
0.01799168;-0.0055;0.0032;0.0071
0.0179968;-0.0056;0.0034;0.0076
0.01800192;-0.0056;0.0035;0.0078
0.01800704;-0.0057;0.0036;0.0076
0.01801216;-0.0057;0.0037;0.0073
0.01801728;-0.0059;0.0039;0.0076
0.0180224;-0.0059;0.004;0.0068
0.01802752;-0.006;0.0041;0.0071
0.01803264;-0.006;0.0043;0.0073
0.01803776;-0.0061;0.0043;0.0071
0.01804288;-0.006;0.0045;0.0078
0.018048;-0.0062;0.0046;0.0076
0.01805312;-0.0062;0.0047;0.0071
0.01805824;-0.0063;0.0049;0.0078
0.01806336;-0.0064;0.005;0.0078
0.01806848;-0.0064;0.0051;0.0083
0.0180736;-0.0065;0.0053;0.0076
0.01807872;-0.0065;0.0054;0.0073
0.01808384;-0.0067;0.0056;0.0073
0.01808896;-0.0068;0.0057;0.0073
0.01809408;-0.0068;0.0059;0.0078
0.0180992;-0.0069;0.0059;0.0068
0.01810432;-0.007;0.0061;0.0071
0.01810944;-0.0071;0.0063;0.0066
0.01811456;-0.0072;0.0064;0.0068
0.01811968;-0.0073;0.0064;0.0076
0.0181248;-0.0073;0.0065;0.0073
0.01812992;-0.0074;0.0066;0.0078
0.01813504;-0.0074;0.0067;0.0073
0.01814016;-0.0075;0.0068;0.0068
0.01814528;-0.0077;0.0069;0.0073
0.0181504;-0.0077;0.007;0.0078
0.01815552;-0.0079;0.007;0.0078
0.01816064;-0.0081;0.007;0.0076
0.01816576;-0.0082;0.0071;0.0071
0.01817088;-0.0083;0.0072;0.0068
0.018176;-0.0084;0.0073;0.0071
0.01818112;-0.0085;0.0074;0.0063
0.01818624;-0.0086;0.0075;0.0068
0.01819136;-0.0086;0.0075;0.0066
0.01819648;-0.0087;0.0077;0.0071
0.0182016;-0.0088;0.0077;0.0071
0.01820672;-0.0089;0.0077;0.0076
0.01821184;-0.009;0.0078;0.0071
0.01821696;-0.0092;0.0078;0.0076
0.01822208;-0.0094;0.0079;0.0073
0.0182272;-0.0094;0.0079;0.0073
0.01823232;-0.0096;0.008;0.0073
0.01823744;-0.0096;0.0081;0.0076
0.01824256;-0.0097;0.0081;0.0076
0.01824768;-0.0099;0.0081;0.0068
0.0182528;-0.0099;0.0081;0.0073
0.01825792;-0.01;0.0081;0.0066
0.01826304;-0.01;0.0081;0.0071
0.01826816;-0.01;0.0081;0.0068
0.01827328;-0.01;0.0082;0.0076
0.0182784;-0.011;0.0082;0.0071
0.01828352;-0.011;0.0082;0.0073
0.01828864;-0.011;0.0082;0.0068
0.01829376;-0.011;0.0082;0.0076
0.01829888;-0.011;0.0082;0.0071
0.018304;-0.011;0.0082;0.0068
0.01830912;-0.011;0.0082;0.0068
0.01831424;-0.011;0.0082;0.0073
0.01831936;-0.012;0.0081;0.0073
0.01832448;-0.012;0.0081;0.0073
0.0183296;-0.012;0.0081;0.0071
0.01833472;-0.012;0.0081;0.0078
0.01833984;-0.012;0.0082;0.0076
0.01834496;-0.012;0.0082;0.0076
0.01835008;-0.012;0.0081;0.0071
0.0183552;-0.013;0.0081;0.0068
0.01836032;-0.013;0.0081;0.0068
0.01836544;-0.013;0.0081;0.0073
0.01837056;-0.013;0.0081;0.0068
0.01837568;-0.013;0.0081;0.0076
0.0183808;-0.013;0.008;0.0068
0.01838592;-0.013;0.0079;0.0078
0.01839104;-0.013;0.0078;0.0076
0.01839616;-0.014;0.0078;0.0073
0.01840128;-0.014;0.0078;0.0076
0.0184064;-0.014;0.0078;0.0073
0.01841152;-0.014;0.0077;0.0073
0.01841664;-0.014;0.0077;0.0076
0.01842176;-0.014;0.0076;0.0071
0.01842688;-0.014;0.0075;0.0076
0.018432;-0.015;0.0075;0.0073
0.01843712;-0.015;0.0074;0.0073
0.01844224;-0.015;0.0073;0.0068
0.01844736;-0.015;0.0072;0.0068
0.01845248;-0.015;0.0072;0.0071
0.0184576;-0.015;0.007;0.0071
0.01846272;-0.016;0.007;0.0071
0.01846784;-0.016;0.0069;0.0073
0.01847296;-0.016;0.0068;0.0076
0.01847808;-0.016;0.0067;0.0078
0.0184832;-0.016;0.0065;0.0073
0.01848832;-0.016;0.0065;0.0081
0.01849344;-0.016;0.0064;0.0076
0.01849856;-0.016;0.0064;0.0073
0.01850368;-0.016;0.0062;0.0073
0.0185088;-0.016;0.006;0.0073
0.01851392;-0.017;0.0058;0.0078
0.01851904;-0.017;0.0058;0.0073
0.01852416;-0.017;0.0057;0.0071
0.01852928;-0.017;0.0056;0.0068
0.0185344;-0.017;0.0055;0.0076
0.01853952;-0.017;0.0053;0.0086
0.01854464;-0.017;0.0052;0.0081
0.01854976;-0.017;0.0052;0.0068
0.01855488;-0.017;0.0052;0.0073
0.01856;-0.018;0.005;0.0073
0.01856512;-0.018;0.0049;0.0071
0.01857024;-0.018;0.0047;0.0078
0.01857536;-0.018;0.0045;0.0076
0.01858048;-0.018;0.0043;0.0076
0.0185856;-0.018;0.0041;0.0076
0.01859072;-0.018;0.004;0.0078
0.01859584;-0.018;0.0039;0.0073
0.01860096;-0.018;0.0038;0.0078
0.01860608;-0.018;0.0037;0.0078
0.0186112;-0.018;0.0035;0.0076
0.01861632;-0.018;0.0033;0.0076
0.01862144;-0.019;0.0031;0.0076
0.01862656;-0.019;0.003;0.0076
0.01863168;-0.019;0.0029;0.0068
0.0186368;-0.019;0.0028;0.0076
0.01864192;-0.019;0.0027;0.0066
0.01864704;-0.019;0.0025;0.0071
0.01865216;-0.019;0.0024;0.0063
0.01865728;-0.019;0.0023;0.0061
0.0186624;-0.019;0.0021;0.0066
0.01866752;-0.019;0.0019;0.0071
0.01867264;-0.019;0.0018;0.0071
0.01867776;-0.019;0.0016;0.0068
0.01868288;-0.019;0.0014;0.0063
0.018688;-0.019;0.0012;0.0068
0.01869312;-0.019;0.0012;0.0066
0.01869824;-0.019;0.001;0.0068
0.01870336;-0.019;0.00089;0.0073
0.01870848;-0.019;0.00073;0.0073
0.0187136;-0.019;0.00067;0.0068
0.01871872;-0.019;0.0006;0.0073
0.01872384;-0.019;0.00043;0.0071
0.01872896;-0.019;0.00024;0.0068
0.01873408;-0.019;0.00013;0.0071
0.0187392;-0.019;-1.3E-5;0.0076
0.01874432;-0.019;-0.00018;0.0073
0.01874944;-0.019;-0.00029;0.0076
0.01875456;-0.019;-0.00045;0.0073
0.01875968;-0.019;-0.00058;0.0078
0.0187648;-0.019;-0.00076;0.0073
0.01876992;-0.019;-0.00087;0.0066
0.01877504;-0.019;-0.00095;0.0068
0.01878016;-0.019;-0.0011;0.0073
0.01878528;-0.019;-0.0013;0.0071
0.0187904;-0.019;-0.0014;0.0076
0.01879552;-0.019;-0.0015;0.0073
0.01880064;-0.019;-0.0016;0.0073
0.01880576;-0.019;-0.0017;0.0071
0.01881088;-0.019;-0.0018;0.0066
0.018816;-0.019;-0.0018;0.0066
0.01882112;-0.019;-0.0019;0.0068
0.01882624;-0.019;-0.002;0.0066
0.01883136;-0.018;-0.0021;0.0081
0.01883648;-0.018;-0.0023;0.0078
0.0188416;-0.018;-0.0023;0.0073
0.01884672;-0.018;-0.0025;0.0081
0.01885184;-0.018;-0.0026;0.0081
0.01885696;-0.018;-0.0027;0.0068
0.01886208;-0.018;-0.0028;0.0071
0.0188672;-0.018;-0.0029;0.0076
0.01887232;-0.018;-0.0029;0.0073
0.01887744;-0.017;-0.003;0.0081
0.01888256;-0.017;-0.0031;0.0078
0.01888768;-0.017;-0.0031;0.0071
0.0188928;-0.017;-0.0032;0.0076
0.01889792;-0.017;-0.0032;0.0071
0.01890304;-0.017;-0.0033;0.0076
0.01890816;-0.016;-0.0034;0.0071
0.01891328;-0.016;-0.0036;0.0078
0.0189184;-0.016;-0.0036;0.0086
0.01892352;-0.016;-0.0036;0.0081
0.01892864;-0.016;-0.0037;0.0078
0.01893376;-0.016;-0.0037;0.0083
0.01893888;-0.015;-0.0039;0.0076
0.018944;-0.015;-0.004;0.0076
0.01894912;-0.015;-0.0041;0.0076
0.01895424;-0.015;-0.0042;0.0071
0.01895936;-0.015;-0.0043;0.0073
0.01896448;-0.014;-0.0043;0.0076
0.0189696;-0.014;-0.0044;0.0073
0.01897472;-0.014;-0.0044;0.0071
0.01897984;-0.014;-0.0044;0.0078
0.01898496;-0.013;-0.0045;0.0068
0.01899008;-0.013;-0.0047;0.0073
0.0189952;-0.013;-0.0048;0.0073
0.01900032;-0.013;-0.0048;0.0073
0.01900544;-0.012;-0.0049;0.0081
0.01901056;-0.012;-0.005;0.0078
0.01901568;-0.012;-0.0051;0.0073
0.0190208;-0.012;-0.0051;0.0073
0.01902592;-0.011;-0.0051;0.0081
0.01903104;-0.011;-0.0052;0.0073
0.01903616;-0.011;-0.0053;0.0076
0.01904128;-0.011;-0.0053;0.0073
0.0190464;-0.01;-0.0054;0.0073
0.01905152;-0.01;-0.0055;0.0078
0.01905664;-0.0097;-0.0056;0.0073
0.01906176;-0.0094;-0.0057;0.0066
0.01906688;-0.0091;-0.0057;0.0076
0.019072;-0.0089;-0.0057;0.0076
0.01907712;-0.0087;-0.0058;0.0078
0.01908224;-0.0083;-0.0058;0.0071
0.01908736;-0.008;-0.0058;0.0083
0.01909248;-0.0078;-0.0059;0.0073
0.0190976;-0.0073;-0.0059;0.0078
0.01910272;-0.0071;-0.006;0.0073
0.01910784;-0.0068;-0.006;0.0073
0.01911296;-0.0064;-0.006;0.0076
0.01911808;-0.0061;-0.0061;0.0073
0.0191232;-0.0058;-0.0061;0.0073
0.01912832;-0.0055;-0.0061;0.0073
0.01913344;-0.0053;-0.0062;0.0073
0.01913856;-0.005;-0.0063;0.0073
0.01914368;-0.0046;-0.0063;0.0066
0.0191488;-0.0044;-0.0062;0.0068
0.01915392;-0.004;-0.0062;0.0068
0.01915904;-0.0037;-0.0062;0.0073
0.01916416;-0.0035;-0.0062;0.0076
0.01916928;-0.0031;-0.0062;0.0076
0.0191744;-0.0029;-0.0062;0.0068
0.01917952;-0.0026;-0.0062;0.0063
0.01918464;-0.0022;-0.0062;0.0068
0.01918976;-0.0018;-0.0062;0.0066
0.01919488;-0.0015;-0.0062;0.0063
0.0192;-0.0012;-0.0062;0.0066
0.01920512;-0.001;-0.0061;0.0063
0.01921024;-0.00076;-0.0061;0.0066
0.01921536;-0.00046;-0.006;0.0073
0.01922048;-0.00018;-0.006;0.0078
0.0192256;0.00013;-0.0061;0.0073
0.01923072;0.00038;-0.0061;0.0076
0.01923584;0.00061;-0.0061;0.0078
0.01924096;0.001;-0.0061;0.0076
0.01924608;0.0014;-0.0061;0.0071
0.0192512;0.0015;-0.0061;0.0073
0.01925632;0.0018;-0.0061;0.0078
0.01926144;0.0021;-0.006;0.0078
0.01926656;0.0024;-0.006;0.0071
0.01927168;0.0026;-0.006;0.0078
0.0192768;0.0029;-0.006;0.0078
0.01928192;0.0031;-0.0059;0.0076
0.01928704;0.0035;-0.0059;0.0073
0.01929216;0.0037;-0.0058;0.0076
0.01929728;0.004;-0.0058;0.0073
0.0193024;0.0044;-0.0058;0.0076
0.01930752;0.0046;-0.0057;0.0073
0.01931264;0.0048;-0.0057;0.0078
0.01931776;0.0051;-0.0056;0.0081
0.01932288;0.0052;-0.0055;0.0073
0.019328;0.0056;-0.0055;0.0076
0.01933312;0.0058;-0.0054;0.0068
0.01933824;0.0061;-0.0053;0.0066
0.01934336;0.0063;-0.0053;0.0073
0.01934848;0.0065;-0.0052;0.0071
0.0193536;0.0068;-0.0051;0.0071
0.01935872;0.0071;-0.0051;0.0071
0.01936384;0.0073;-0.005;0.0081
0.01936896;0.0076;-0.0049;0.0068
0.01937408;0.0078;-0.0048;0.0073
0.0193792;0.008;-0.0048;0.0071
0.01938432;0.0082;-0.0048;0.0071
0.01938944;0.0085;-0.0048;0.0071
0.01939456;0.0088;-0.0046;0.0071
0.01939968;0.009;-0.0045;0.0071
0.0194048;0.0092;-0.0044;0.0076
0.01940992;0.0094;-0.0043;0.0066
0.01941504;0.0097;-0.0043;0.0071
0.01942016;0.01;-0.0042;0.0078
0.01942528;0.01;-0.004;0.0073
0.0194304;0.01;-0.0038;0.0081
0.01943552;0.01;-0.0037;0.0073
0.01944064;0.011;-0.0036;0.0076
0.01944576;0.011;-0.0036;0.0068
0.01945088;0.011;-0.0035;0.0076
0.019456;0.011;-0.0033;0.0073
0.01946112;0.012;-0.0032;0.0078
0.01946624;0.012;-0.0031;0.0068
0.01947136;0.012;-0.0029;0.0068
0.01947648;0.012;-0.0029;0.0073
0.0194816;0.012;-0.0028;0.0071
0.01948672;0.012;-0.0027;0.0076
0.01949184;0.013;-0.0026;0.0078
0.01949696;0.013;-0.0025;0.0073
0.01950208;0.013;-0.0024;0.0073
0.0195072;0.013;-0.0022;0.0073
0.01951232;0.013;-0.002;0.0078
0.01951744;0.013;-0.0018;0.0076
0.01952256;0.014;-0.0018;0.0081
0.01952768;0.014;-0.0017;0.0076
0.0195328;0.014;-0.0015;0.0076
0.01953792;0.014;-0.0014;0.0071
0.01954304;0.014;-0.0012;0.0078
0.01954816;0.014;-0.001;0.0073
0.01955328;0.014;-0.00082;0.0076
0.0195584;0.015;-0.00063;0.0078
0.01956352;0.015;-0.00048;0.0076
0.01956864;0.015;-0.0004;0.0076
0.01957376;0.015;-0.00035;0.0076
0.01957888;0.015;-0.00026;0.0078
0.019584;0.015;-0.00011;0.0081
0.01958912;0.015;0.00011;0.0081
0.01959424;0.015;0.00031;0.0073
0.01959936;0.016;0.00045;0.0068
0.01960448;0.016;0.00058;0.0068
0.0196096;0.016;0.00073;0.0076
0.01961472;0.016;0.00094;0.0073
0.01961984;0.016;0.0011;0.0073
0.01962496;0.016;0.0012;0.0073
0.01963008;0.016;0.0013;0.0073
0.0196352;0.016;0.0015;0.0076
0.01964032;0.016;0.0016;0.0076
0.01964544;0.017;0.0018;0.0076
0.01965056;0.017;0.0019;0.0066
0.01965568;0.017;0.002;0.0068
0.0196608;0.017;0.0021;0.0068
0.01966592;0.017;0.0023;0.0076
0.01967104;0.017;0.0025;0.0071
0.01967616;0.017;0.0026;0.0073
0.01968128;0.017;0.0028;0.0073
0.0196864;0.017;0.003;0.0071
0.01969152;0.017;0.0032;0.0071
0.01969664;0.017;0.0033;0.0068
0.01970176;0.017;0.0034;0.0071
0.01970688;0.017;0.0035;0.0071
0.019712;0.018;0.0037;0.0073
0.01971712;0.018;0.0039;0.0073
0.01972224;0.018;0.004;0.0081
0.01972736;0.018;0.0041;0.0081
0.01973248;0.018;0.0043;0.0078
0.0197376;0.018;0.0044;0.0078
0.01974272;0.018;0.0046;0.0071
0.01974784;0.018;0.0048;0.0071
0.01975296;0.018;0.005;0.0068
0.01975808;0.018;0.0051;0.0076
0.0197632;0.018;0.0053;0.0068
0.01976832;0.018;0.0054;0.0068
0.01977344;0.018;0.0055;0.0063
0.01977856;0.018;0.0055;0.0068
0.01978368;0.018;0.0055;0.0073
0.0197888;0.018;0.0057;0.0076
0.01979392;0.018;0.0059;0.0066
0.01979904;0.018;0.006;0.0076
0.01980416;0.018;0.0061;0.0066
0.01980928;0.018;0.0063;0.0076
0.0198144;0.018;0.0064;0.0076
0.01981952;0.018;0.0065;0.0073
0.01982464;0.018;0.0066;0.0073
0.01982976;0.018;0.0069;0.0066
0.01983488;0.018;0.007;0.0063
0.01984;0.018;0.0071;0.0068
0.01984512;0.018;0.0071;0.0068
0.01985024;0.018;0.0072;0.0076
0.01985536;0.018;0.0073;0.0076
0.01986048;0.018;0.0074;0.0078
0.0198656;0.018;0.0075;0.0076
0.01987072;0.018;0.0076;0.0071
0.01987584;0.018;0.0076;0.0068
0.01988096;0.018;0.0076;0.0068
0.01988608;0.018;0.0077;0.0071
0.0198912;0.018;0.0078;0.0071
0.01989632;0.018;0.0079;0.0076
0.01990144;0.018;0.008;0.0071
0.01990656;0.018;0.0081;0.0071
0.01991168;0.018;0.0081;0.0068
0.0199168;0.018;0.0081;0.0073
0.01992192;0.018;0.0082;0.0076
0.01992704;0.018;0.0082;0.0073
0.01993216;0.018;0.0082;0.0078
0.01993728;0.018;0.0083;0.0071
0.0199424;0.017;0.0083;0.0068
0.01994752;0.017;0.0084;0.0078
0.01995264;0.017;0.0084;0.0081
0.01995776;0.017;0.0084;0.0083
0.01996288;0.017;0.0084;0.0078
0.019968;0.017;0.0083;0.0073
0.01997312;0.017;0.0083;0.0078
0.01997824;0.017;0.0083;0.0071
0.01998336;0.017;0.0083;0.0078
0.01998848;0.017;0.0082;0.0076
0.0199936;0.017;0.0082;0.0076
0.01999872;0.017;0.0081;0.0078
0.02000384;0.017;0.008;0.0078
0.02000896;0.017;0.008;0.0081
0.02001408;0.016;0.008;0.0078
0.0200192;0.016;0.0079;0.0073
0.02002432;0.016;0.0079;0.0076
0.02002944;0.016;0.0078;0.0078
0.02003456;0.016;0.0078;0.0071
0.02003968;0.016;0.0078;0.0073
0.0200448;0.016;0.0077;0.0073
0.02004992;0.016;0.0076;0.0071
0.02005504;0.016;0.0076;0.0076
0.02006016;0.015;0.0074;0.0073
0.02006528;0.015;0.0074;0.0068
0.0200704;0.015;0.0074;0.0068
0.02007552;0.015;0.0073;0.0076
0.02008064;0.015;0.0071;0.0071
0.02008576;0.015;0.007;0.0073
0.02009088;0.015;0.0069;0.0071
0.020096;0.015;0.0069;0.0076
0.02010112;0.014;0.0067;0.0078
0.02010624;0.014;0.0066;0.0086
0.02011136;0.014;0.0066;0.0081
0.02011648;0.014;0.0065;0.0071
0.0201216;0.014;0.0064;0.0068
0.02012672;0.014;0.0063;0.0068
0.02013184;0.014;0.0061;0.0068
0.02013696;0.014;0.006;0.0071
0.02014208;0.014;0.006;0.0078
0.0201472;0.013;0.0059;0.0068
0.02015232;0.013;0.0059;0.0078
0.02015744;0.013;0.0059;0.0076
0.02016256;0.013;0.0057;0.0081
0.02016768;0.013;0.0056;0.0076
0.0201728;0.013;0.0055;0.0073
0.02017792;0.013;0.0054;0.0068
0.02018304;0.013;0.0054;0.0083
0.02018816;0.013;0.0053;0.0071
0.02019328;0.012;0.0052;0.0073
0.0201984;0.012;0.005;0.0076
0.02020352;0.012;0.005;0.0073
0.02020864;0.012;0.0049;0.0073
0.02021376;0.012;0.0048;0.0073
0.02021888;0.012;0.0047;0.0073
0.020224;0.012;0.0047;0.0068
0.02022912;0.012;0.0046;0.0066
0.02023424;0.012;0.0046;0.0073
0.02023936;0.011;0.0045;0.0081
0.02024448;0.011;0.0044;0.0073
0.0202496;0.011;0.0043;0.0076
0.02025472;0.011;0.0042;0.0081
0.02025984;0.011;0.0041;0.0081
0.02026496;0.011;0.0041;0.0078
0.02027008;0.011;0.004;0.0078
0.0202752;0.011;0.0039;0.0083
0.02028032;0.01;0.0038;0.0081
0.02028544;0.01;0.0038;0.0076
0.02029056;0.01;0.0037;0.0078
0.02029568;0.01;0.0035;0.0076
0.0203008;0.01;0.0035;0.0068
0.02030592;0.01;0.0034;0.0078
0.02031104;0.0099;0.0032;0.0068
0.02031616;0.0097;0.003;0.0071
0.02032128;0.0096;0.003;0.0071
0.0203264;0.0095;0.003;0.0073
0.02033152;0.0094;0.0029;0.0073
0.02033664;0.0092;0.0029;0.0071
0.02034176;0.0092;0.0028;0.0071
0.02034688;0.009;0.0028;0.0081
0.020352;0.0089;0.0027;0.0073
0.02035712;0.0088;0.0026;0.0068
0.02036224;0.0087;0.0024;0.0076
0.02036736;0.0086;0.0023;0.0081
0.02037248;0.0085;0.0022;0.0071
0.0203776;0.0084;0.0022;0.0078
0.02038272;0.0083;0.002;0.0081
0.02038784;0.0082;0.0019;0.0076
0.02039296;0.0081;0.0019;0.0073
0.02039808;0.0079;0.0018;0.0063
0.0204032;0.0078;0.0018;0.0071
0.02040832;0.0077;0.0016;0.0076
0.02041344;0.0077;0.0015;0.0073
0.02041856;0.0075;0.0014;0.0073
0.02042368;0.0073;0.0013;0.0073
0.0204288;0.0073;0.0013;0.0076
0.02043392;0.0073;0.0012;0.0073
0.02043904;0.0072;0.0011;0.0076
0.02044416;0.007;0.00099;0.0078
0.02044928;0.0068;0.00089;0.0076
0.0204544;0.0068;0.00073;0.0073
0.02045952;0.0066;0.00068;0.0073
0.02046464;0.0065;0.00062;0.0071
0.02046976;0.0064;0.00045;0.0076
0.02047488;0.0063;0.0004;0.0078
0.02048;0.0062;0.00025;0.0086
0.02048512;0.0061;0.00018;0.0086
0.02049024;0.006;0.00013;0.0068
0.02049536;0.006;5E-5;0.0073
0.02050048;0.0058;-1.9E-5;0.0073
0.0205056;0.0057;-0.00022;0.0066
0.02051072;0.0057;-0.00028;0.0071
0.02051584;0.0055;-0.00037;0.0071
0.02052096;0.0054;-0.00045;0.0073
0.02052608;0.0053;-0.00048;0.0073
0.0205312;0.0053;-0.00059;0.0073
0.02053632;0.0051;-0.00072;0.0068
0.02054144;0.0051;-0.00092;0.0083
0.02054656;0.0051;-0.001;0.0068
0.02055168;0.005;-0.0011;0.0076
0.0205568;0.0049;-0.0011;0.0078
0.02056192;0.0048;-0.0013;0.0071
0.02056704;0.0047;-0.0014;0.0071
0.02057216;0.0046;-0.0014;0.0073
0.02057728;0.0046;-0.0014;0.0071
0.0205824;0.0045;-0.0015;0.0071
0.02058752;0.0045;-0.0015;0.0076
0.02059264;0.0044;-0.0016;0.0081
0.02059776;0.0043;-0.0017;0.0076
0.02060288;0.0043;-0.0018;0.0068
0.020608;0.0041;-0.0019;0.0086
0.02061312;0.004;-0.002;0.0076
0.02061824;0.004;-0.0021;0.0068
0.02062336;0.0038;-0.0023;0.0068
0.02062848;0.0038;-0.0023;0.0071
0.0206336;0.0036;-0.0024;0.0078
